Entity,Code,Year,Child mortality rate
Austria,AUT,1915,35.44
Austria,AUT,1916,31.23
Austria,AUT,1917,30.24
Austria,AUT,1918,31.39
Austria,AUT,1919,25.32
Austria,AUT,1922,25.32
Austria,AUT,1923,22.78
Austria,AUT,1924,20.16
Austria,AUT,1925,18.47
Austria,AUT,1926,19.22
Austria,AUT,1927,19.6
Austria,AUT,1928,18.66
Austria,AUT,1929,17.34
Austria,AUT,1930,15.66
Austria,AUT,1931,15.48
Austria,AUT,1932,16.04
Austria,AUT,1933,13.84
Austria,AUT,1934,13.48
Austria,AUT,1935,14.74
Austria,AUT,1936,13.66
Austria,AUT,1937,13.48
Austria,AUT,1938,11.37
Austria,AUT,1939,10.18
Austria,AUT,1940,10.35
Austria,AUT,1941,9.69
Austria,AUT,1942,10.35
Austria,AUT,1943,11.2
Austria,AUT,1944,12.77
Austria,AUT,1945,26.35
Austria,AUT,1946,11.54
Austria,AUT,1947,10.45
Austria,AUT,1948,9.21
Austria,AUT,1949,7.66
Austria,AUT,1950,7.15
Austria,AUT,1951,6.69
Austria,AUT,1952,6.27
Austria,AUT,1953,5.92
Austria,AUT,1954,5.62
Austria,AUT,1955,5.38
Austria,AUT,1956,5.18
Austria,AUT,1957,4.98
Austria,AUT,1958,4.77
Austria,AUT,1959,4.54
Austria,AUT,1960,4.28
Austria,AUT,1961,4.03
Austria,AUT,1962,3.79
Austria,AUT,1963,3.59
Austria,AUT,1964,3.42
Austria,AUT,1965,3.27
Austria,AUT,1966,3.15
Austria,AUT,1967,3.05
Austria,AUT,1968,2.98
Austria,AUT,1969,2.94
Austria,AUT,1970,2.91
Austria,AUT,1971,2.87
Austria,AUT,1972,2.8
Austria,AUT,1973,2.67
Austria,AUT,1974,2.51
Austria,AUT,1975,2.31
Austria,AUT,1976,2.11
Austria,AUT,1977,1.94
Austria,AUT,1978,1.81
Austria,AUT,1979,1.71
Austria,AUT,1980,1.63
Austria,AUT,1981,1.55
Austria,AUT,1982,1.47
Austria,AUT,1983,1.4
Austria,AUT,1984,1.33
Austria,AUT,1985,1.26
Austria,AUT,1986,1.19
Austria,AUT,1987,1.12
Austria,AUT,1988,1.05
Austria,AUT,1989,1
Austria,AUT,1990,0.95
Austria,AUT,1991,0.9
Austria,AUT,1992,0.85
Austria,AUT,1993,0.79
Austria,AUT,1994,0.74
Austria,AUT,1995,0.68
Austria,AUT,1996,0.64
Austria,AUT,1997,0.6
Austria,AUT,1998,0.58
Austria,AUT,1999,0.56
Austria,AUT,2000,0.55
Austria,AUT,2001,0.54
Austria,AUT,2002,0.53
Austria,AUT,2003,0.52
Austria,AUT,2004,0.51
Austria,AUT,2005,0.49
Austria,AUT,2006,0.48
Austria,AUT,2007,0.46
Austria,AUT,2008,0.45
Austria,AUT,2009,0.44
Austria,AUT,2010,0.43
Austria,AUT,2011,0.42
Austria,AUT,2012,0.4
Austria,AUT,2013,0.39
Austria,AUT,2014,0.38
Austria,AUT,2015,0.37
Austria,AUT,2016,0.36
Austria,AUT,2017,0.36
Austria,AUT,2018,0.35
Austria,AUT,2019,0.35
Austria,AUT,2020,0.34
Austria,AUT,2021,0.33
Austria,AUT,2022,0.32
Austria,AUT,2023,0.31
Azerbaijan,AZE,1982,10.93
Azerbaijan,AZE,1983,10.67
Azerbaijan,AZE,1984,10.41
Azerbaijan,AZE,1985,10.18
Azerbaijan,AZE,1986,9.96
Azerbaijan,AZE,1987,9.77
Azerbaijan,AZE,1988,9.62
Azerbaijan,AZE,1989,9.52
Azerbaijan,AZE,1990,9.48
Azerbaijan,AZE,1991,9.5
Azerbaijan,AZE,1992,9.52
Azerbaijan,AZE,1993,9.52
Azerbaijan,AZE,1994,9.47
Azerbaijan,AZE,1995,9.34
Azerbaijan,AZE,1996,9.1
Azerbaijan,AZE,1997,8.78
Azerbaijan,AZE,1998,8.37
Azerbaijan,AZE,1999,7.91
Azerbaijan,AZE,2000,7.4
Azerbaijan,AZE,2001,6.9
Azerbaijan,AZE,2002,6.41
Azerbaijan,AZE,2003,5.96
Azerbaijan,AZE,2004,5.55
Azerbaijan,AZE,2005,5.18
Azerbaijan,AZE,2006,4.85
Azerbaijan,AZE,2007,4.55
Azerbaijan,AZE,2008,4.27
Azerbaijan,AZE,2009,4.01
Azerbaijan,AZE,2010,3.77
Azerbaijan,AZE,2011,3.54
Azerbaijan,AZE,2012,3.32
Azerbaijan,AZE,2013,3.12
Azerbaijan,AZE,2014,2.95
Azerbaijan,AZE,2015,2.78
Azerbaijan,AZE,2016,2.63
Azerbaijan,AZE,2017,2.49
Azerbaijan,AZE,2018,2.36
Azerbaijan,AZE,2019,2.24
Azerbaijan,AZE,2020,2.13
Azerbaijan,AZE,2021,2.04
Azerbaijan,AZE,2022,1.94
Azerbaijan,AZE,2023,1.86
Bahamas,BHS,1968,2.94
Bahamas,BHS,1969,2.99
Bahamas,BHS,1970,3.03
Bahamas,BHS,1971,3.07
Bahamas,BHS,1972,3.1
Bahamas,BHS,1973,3.13
Bahamas,BHS,1974,3.14
Bahamas,BHS,1975,3.13
Bahamas,BHS,1976,3.1
Bahamas,BHS,1977,3.07
Bahamas,BHS,1978,3.03
Bahamas,BHS,1979,2.99
Bahamas,BHS,1980,2.95
Bahamas,BHS,1981,2.91
Bahamas,BHS,1982,2.88
Bahamas,BHS,1983,2.84
Bahamas,BHS,1984,2.81
Bahamas,BHS,1985,2.78
Bahamas,BHS,1986,2.73
Bahamas,BHS,1987,2.65
Bahamas,BHS,1988,2.55
Bahamas,BHS,1989,2.45
Bahamas,BHS,1990,2.34
Bahamas,BHS,1991,2.23
Bahamas,BHS,1992,2.12
Bahamas,BHS,1993,2.03
Bahamas,BHS,1994,1.93
Bahamas,BHS,1995,1.84
Bahamas,BHS,1996,1.76
Bahamas,BHS,1997,1.69
Bahamas,BHS,1998,1.65
Bahamas,BHS,1999,1.62
Bahamas,BHS,2000,1.62
Bahamas,BHS,2001,1.63
Bahamas,BHS,2002,1.65
Bahamas,BHS,2003,1.67
Bahamas,BHS,2004,1.69
Bahamas,BHS,2005,1.69
Bahamas,BHS,2006,1.68
Bahamas,BHS,2007,1.65
Bahamas,BHS,2008,1.62
Bahamas,BHS,2009,1.58
Bahamas,BHS,2010,1.54
Bahamas,BHS,2011,1.5
Bahamas,BHS,2012,1.47
Bahamas,BHS,2013,1.44
Bahamas,BHS,2014,1.42
Bahamas,BHS,2015,1.39
Bahamas,BHS,2016,1.38
Bahamas,BHS,2017,1.36
Bahamas,BHS,2018,1.35
Bahamas,BHS,2019,2.35
Bahamas,BHS,2020,1.33
Bahamas,BHS,2021,1.31
Bahamas,BHS,2022,1.29
Bahamas,BHS,2023,1.27
Bahrain,BHR,1955,29.88
Bahrain,BHR,1956,27.53
Bahrain,BHR,1957,25.41
Bahrain,BHR,1958,23.41
Bahrain,BHR,1959,21.54
Bahrain,BHR,1960,19.8
Bahrain,BHR,1961,18.18
Bahrain,BHR,1962,16.63
Bahrain,BHR,1963,15.22
Bahrain,BHR,1964,13.9
Bahrain,BHR,1965,12.66
Bahrain,BHR,1966,11.52
Bahrain,BHR,1967,10.46
Bahrain,BHR,1968,9.5
Bahrain,BHR,1969,8.6
Bahrain,BHR,1970,7.79
Bahrain,BHR,1971,7.05
Bahrain,BHR,1972,6.38
Bahrain,BHR,1973,5.8
Bahrain,BHR,1974,5.29
Bahrain,BHR,1975,4.84
Bahrain,BHR,1976,4.45
Bahrain,BHR,1977,4.11
Bahrain,BHR,1978,3.81
Bahrain,BHR,1979,3.54
Bahrain,BHR,1980,3.3
Bahrain,BHR,1981,3.09
Bahrain,BHR,1982,2.91
Bahrain,BHR,1983,2.76
Bahrain,BHR,1984,2.63
Bahrain,BHR,1985,2.52
Bahrain,BHR,1986,2.44
Bahrain,BHR,1987,2.38
Bahrain,BHR,1988,2.34
Bahrain,BHR,1989,2.32
Bahrain,BHR,1990,2.31
Bahrain,BHR,1991,2.27
Bahrain,BHR,1992,2.21
Bahrain,BHR,1993,2.1
Bahrain,BHR,1994,1.97
Bahrain,BHR,1995,1.82
Bahrain,BHR,1996,1.66
Bahrain,BHR,1997,1.52
Bahrain,BHR,1998,1.41
Bahrain,BHR,1999,1.32
Bahrain,BHR,2000,1.25
Bahrain,BHR,2001,1.2
Bahrain,BHR,2002,1.16
Bahrain,BHR,2003,1.13
Bahrain,BHR,2004,1.1
Bahrain,BHR,2005,1.06
Bahrain,BHR,2006,1.03
Bahrain,BHR,2007,0.98
Bahrain,BHR,2008,0.94
Bahrain,BHR,2009,0.9
Bahrain,BHR,2010,0.86
Bahrain,BHR,2011,0.83
Bahrain,BHR,2012,0.81
Bahrain,BHR,2013,0.79
Bahrain,BHR,2014,0.78
Bahrain,BHR,2015,0.77
Bahrain,BHR,2016,0.76
Bahrain,BHR,2017,0.77
Bahrain,BHR,2018,0.77
Bahrain,BHR,2019,0.78
Bahrain,BHR,2020,0.8
Bahrain,BHR,2021,0.82
Bahrain,BHR,2022,0.84
Bahrain,BHR,2023,0.86
Bangladesh,BGD,1950,34.77
Bangladesh,BGD,1951,33.73
Bangladesh,BGD,1952,32.72
Bangladesh,BGD,1953,31.76
Bangladesh,BGD,1954,30.82
Bangladesh,BGD,1955,29.96
Bangladesh,BGD,1956,29.13
Bangladesh,BGD,1957,28.34
Bangladesh,BGD,1958,27.6
Bangladesh,BGD,1959,26.87
Bangladesh,BGD,1960,26.17
Bangladesh,BGD,1961,25.51
Bangladesh,BGD,1962,24.88
Bangladesh,BGD,1963,24.29
Bangladesh,BGD,1964,23.77
Bangladesh,BGD,1965,23.34
Bangladesh,BGD,1966,23.01
Bangladesh,BGD,1967,22.79
Bangladesh,BGD,1968,22.68
Bangladesh,BGD,1969,22.65
Bangladesh,BGD,1970,27.07
Bangladesh,BGD,1971,36.67
Bangladesh,BGD,1972,22.77
Bangladesh,BGD,1973,22.76
Bangladesh,BGD,1974,22.68
Bangladesh,BGD,1975,22.52
Bangladesh,BGD,1976,22.28
Bangladesh,BGD,1977,21.94
Bangladesh,BGD,1978,21.53
Bangladesh,BGD,1979,21.06
Bangladesh,BGD,1980,20.58
Bangladesh,BGD,1981,20.07
Bangladesh,BGD,1982,19.55
Bangladesh,BGD,1983,18.99
Bangladesh,BGD,1984,18.41
Bangladesh,BGD,1985,17.8
Bangladesh,BGD,1986,17.16
Bangladesh,BGD,1987,16.51
Bangladesh,BGD,1988,15.86
Bangladesh,BGD,1989,15.22
Bangladesh,BGD,1990,14.6
Bangladesh,BGD,1991,13.98
Bangladesh,BGD,1992,13.37
Bangladesh,BGD,1993,12.74
Bangladesh,BGD,1994,12.12
Bangladesh,BGD,1995,11.51
Bangladesh,BGD,1996,10.91
Bangladesh,BGD,1997,10.3
Bangladesh,BGD,1998,9.7
Bangladesh,BGD,1999,9.1
Bangladesh,BGD,2000,8.54
Bangladesh,BGD,2001,8.01
Bangladesh,BGD,2002,7.53
Bangladesh,BGD,2003,7.09
Bangladesh,BGD,2004,6.69
Bangladesh,BGD,2005,6.32
Bangladesh,BGD,2006,5.98
Bangladesh,BGD,2007,5.67
Bangladesh,BGD,2008,5.39
Bangladesh,BGD,2009,5.13
Bangladesh,BGD,2010,4.89
Bangladesh,BGD,2011,4.67
Bangladesh,BGD,2012,4.47
Bangladesh,BGD,2013,4.27
Bangladesh,BGD,2014,4.07
Bangladesh,BGD,2015,3.88
Bangladesh,BGD,2016,3.69
Bangladesh,BGD,2017,3.52
Bangladesh,BGD,2018,3.37
Bangladesh,BGD,2019,3.24
Bangladesh,BGD,2020,3.15
Bangladesh,BGD,2021,3.1
Bangladesh,BGD,2022,3.07
Bangladesh,BGD,2023,3.06
Barbados,BRB,1906,68.21
Barbados,BRB,1907,49.04
Barbados,BRB,1908,51.81
Barbados,BRB,1909,40.93
Barbados,BRB,1910,43.52
Barbados,BRB,1911,42.71
Barbados,BRB,1912,67.56
Barbados,BRB,1913,39.48
Barbados,BRB,1914,65.45
Barbados,BRB,1915,31.39
Barbados,BRB,1916,39.32
Barbados,BRB,1917,46.93
Barbados,BRB,1918,33.34
Barbados,BRB,1919,57.16
Barbados,BRB,1920,43.85
Barbados,BRB,1921,65.12
Barbados,BRB,1922,30.41
Barbados,BRB,1923,59.76
Barbados,BRB,1924,48.4
Barbados,BRB,1925,50.67
Barbados,BRB,1926,50.99
Barbados,BRB,1927,32.69
Barbados,BRB,1928,53.75
Barbados,BRB,1929,38.83
Barbados,BRB,1930,37.54
Barbados,BRB,1931,48.4
Barbados,BRB,1932,32.2
Barbados,BRB,1933,38.19
Barbados,BRB,1934,41.57
Barbados,BRB,1935,35.77
Barbados,BRB,1936,32.2
Barbados,BRB,1937,35.28
Barbados,BRB,1938,35.93
Barbados,BRB,1939,31.55
Barbados,BRB,1940,29.26
Barbados,BRB,1941,36.41
Barbados,BRB,1942,28.44
Barbados,BRB,1943,26.68
Barbados,BRB,1944,27.78
Barbados,BRB,1945,24.06
Barbados,BRB,1946,26.02
Barbados,BRB,1947,27
Barbados,BRB,1948,24.97
Barbados,BRB,1949,19.07
Barbados,BRB,1950,18.45
Barbados,BRB,1951,17.79
Barbados,BRB,1952,17.03
Barbados,BRB,1953,16.11
Barbados,BRB,1954,15
Barbados,BRB,1955,13.76
Barbados,BRB,1956,12.46
Barbados,BRB,1957,11.22
Barbados,BRB,1958,10.11
Barbados,BRB,1959,9.21
Barbados,BRB,1960,8.47
Barbados,BRB,1961,7.86
Barbados,BRB,1962,7.33
Barbados,BRB,1963,6.86
Barbados,BRB,1964,6.45
Barbados,BRB,1965,6.1
Barbados,BRB,1966,5.79
Barbados,BRB,1967,5.52
Barbados,BRB,1968,5.28
Barbados,BRB,1969,5.03
Barbados,BRB,1970,4.79
Barbados,BRB,1971,4.55
Barbados,BRB,1972,4.32
Barbados,BRB,1973,4.08
Barbados,BRB,1974,3.86
Barbados,BRB,1975,3.64
Barbados,BRB,1976,3.43
Barbados,BRB,1977,3.23
Barbados,BRB,1978,3.04
Barbados,BRB,1979,2.86
Barbados,BRB,1980,2.69
Barbados,BRB,1981,2.55
Barbados,BRB,1982,2.44
Barbados,BRB,1983,2.34
Barbados,BRB,1984,2.26
Barbados,BRB,1985,2.19
Barbados,BRB,1986,2.12
Barbados,BRB,1987,2.05
Barbados,BRB,1988,1.97
Barbados,BRB,1989,1.89
Barbados,BRB,1990,1.81
Barbados,BRB,1991,1.73
Barbados,BRB,1992,1.66
Barbados,BRB,1993,1.59
Barbados,BRB,1994,1.53
Barbados,BRB,1995,1.49
Barbados,BRB,1996,1.45
Barbados,BRB,1997,1.43
Barbados,BRB,1998,1.42
Barbados,BRB,1999,1.42
Barbados,BRB,2000,1.44
Barbados,BRB,2001,1.45
Barbados,BRB,2002,1.47
Barbados,BRB,2003,1.48
Barbados,BRB,2004,1.49
Barbados,BRB,2005,1.48
Barbados,BRB,2006,1.47
Barbados,BRB,2007,1.45
Barbados,BRB,2008,1.43
Barbados,BRB,2009,1.41
Barbados,BRB,2010,1.39
Barbados,BRB,2011,1.37
Barbados,BRB,2012,1.35
Barbados,BRB,2013,1.33
Barbados,BRB,2014,1.31
Barbados,BRB,2015,1.28
Barbados,BRB,2016,1.25
Barbados,BRB,2017,1.21
Barbados,BRB,2018,1.18
Barbados,BRB,2019,1.14
Barbados,BRB,2020,1.11
Barbados,BRB,2021,1.07
Barbados,BRB,2022,1.04
Barbados,BRB,2023,1
Belarus,BLR,1958,5.57
Belarus,BLR,1959,5
Belarus,BLR,1960,4.49
Belarus,BLR,1961,4.05
Belarus,BLR,1962,3.68
Belarus,BLR,1963,3.36
Belarus,BLR,1964,3.1
Belarus,BLR,1965,2.88
Belarus,BLR,1966,2.7
Belarus,BLR,1967,2.56
Belarus,BLR,1968,2.45
Belarus,BLR,1969,2.37
Belarus,BLR,1970,2.3
Belarus,BLR,1971,2.25
Belarus,BLR,1972,2.22
Belarus,BLR,1973,2.2
Belarus,BLR,1974,2.19
Belarus,BLR,1975,2.18
Belarus,BLR,1976,2.18
Belarus,BLR,1977,2.16
Belarus,BLR,1978,2.14
Belarus,BLR,1979,2.11
Belarus,BLR,1980,2.06
Belarus,BLR,1981,2
Belarus,BLR,1982,1.94
Belarus,BLR,1983,1.88
Belarus,BLR,1984,1.82
Belarus,BLR,1985,1.76
Belarus,BLR,1986,1.7
Belarus,BLR,1987,1.64
Belarus,BLR,1988,1.59
Belarus,BLR,1989,1.55
Belarus,BLR,1990,1.52
Belarus,BLR,1991,1.52
Belarus,BLR,1992,1.53
Belarus,BLR,1993,1.55
Belarus,BLR,1994,1.57
Belarus,BLR,1995,1.57
Belarus,BLR,1996,1.55
Belarus,BLR,1997,1.51
Belarus,BLR,1998,1.45
Belarus,BLR,1999,1.37
Belarus,BLR,2000,1.28
Belarus,BLR,2001,1.18
Belarus,BLR,2002,1.1
Belarus,BLR,2003,1.02
Belarus,BLR,2004,0.94
Belarus,BLR,2005,0.87
Belarus,BLR,2006,0.8
Belarus,BLR,2007,0.73
Belarus,BLR,2008,0.66
Belarus,BLR,2009,0.61
Belarus,BLR,2010,0.56
Belarus,BLR,2011,0.52
Belarus,BLR,2012,0.49
Belarus,BLR,2013,0.46
Belarus,BLR,2014,0.43
Belarus,BLR,2015,0.41
Belarus,BLR,2016,0.39
Belarus,BLR,2017,0.36
Belarus,BLR,2018,0.34
Belarus,BLR,2019,0.31
Belarus,BLR,2020,0.29
Belarus,BLR,2021,0.27
Belarus,BLR,2022,0.26
Belarus,BLR,2023,0.24
Belgium,BEL,1834,31.23
Belgium,BEL,1835,27.16
Belgium,BEL,1836,28.11
Belgium,BEL,1837,30.08
Belgium,BEL,1838,30.9
Belgium,BEL,1839,30.08
Belgium,BEL,1840,29.59
Belgium,BEL,1841,27.54
Belgium,BEL,1842,29.32
Belgium,BEL,1843,27.49
Belgium,BEL,1844,25.02
Belgium,BEL,1845,26.15
Belgium,BEL,1846,29.39
Belgium,BEL,1847,30.45
Belgium,BEL,1848,27.01
Belgium,BEL,1849,29.16
Belgium,BEL,1850,24.37
Belgium,BEL,1851,25.85
Belgium,BEL,1852,25.83
Belgium,BEL,1853,25.41
Belgium,BEL,1854,28.03
Belgium,BEL,1855,30.8
Belgium,BEL,1856,27.9
Belgium,BEL,1857,28.33
Belgium,BEL,1858,27.94
Belgium,BEL,1859,29.23
Belgium,BEL,1860,22.4
Belgium,BEL,1861,27.34
Belgium,BEL,1862,25.89
Belgium,BEL,1863,28.01
Belgium,BEL,1864,28.92
Belgium,BEL,1865,31.75
Belgium,BEL,1866,31.98
Belgium,BEL,1867,25.83
Belgium,BEL,1868,27.04
Belgium,BEL,1869,26.45
Belgium,BEL,1870,27.5
Belgium,BEL,1871,34.05
Belgium,BEL,1872,29.43
Belgium,BEL,1873,25.21
Belgium,BEL,1874,24.36
Belgium,BEL,1875,27.27
Belgium,BEL,1876,25.05
Belgium,BEL,1877,24.04
Belgium,BEL,1878,23.96
Belgium,BEL,1879,24.63
Belgium,BEL,1880,27.47
Belgium,BEL,1881,24.19
Belgium,BEL,1882,23.35
Belgium,BEL,1883,23.54
Belgium,BEL,1884,24.9
Belgium,BEL,1885,23.03
Belgium,BEL,1886,26.59
Belgium,BEL,1887,23.16
Belgium,BEL,1888,24.83
Belgium,BEL,1889,25.1
Belgium,BEL,1890,25.62
Belgium,BEL,1891,25.54
Belgium,BEL,1892,26.18
Belgium,BEL,1893,25.54
Belgium,BEL,1894,22.59
Belgium,BEL,1895,24.68
Belgium,BEL,1896,21.7
Belgium,BEL,1897,21.08
Belgium,BEL,1898,22.4
Belgium,BEL,1899,24.02
Belgium,BEL,1900,23.45
Belgium,BEL,1901,20.41
Belgium,BEL,1902,20.79
Belgium,BEL,1903,21.28
Belgium,BEL,1904,21.24
Belgium,BEL,1905,20.2
Belgium,BEL,1906,21.05
Belgium,BEL,1907,18.86
Belgium,BEL,1908,20.7
Belgium,BEL,1909,19.59
Belgium,BEL,1910,19.38
Belgium,BEL,1911,21.83
Belgium,BEL,1912,17.66
Belgium,BEL,1913,17.94
Belgium,BEL,1914,20.53
Belgium,BEL,1915,19.6
Belgium,BEL,1916,17.91
Belgium,BEL,1917,22.41
Belgium,BEL,1918,21.28
Belgium,BEL,1919,18.32
Belgium,BEL,1920,16.02
Belgium,BEL,1921,15.75
Belgium,BEL,1922,14.63
Belgium,BEL,1923,13.01
Belgium,BEL,1924,12.02
Belgium,BEL,1925,12.95
Belgium,BEL,1926,13.2
Belgium,BEL,1927,12.58
Belgium,BEL,1928,12.08
Belgium,BEL,1929,14.03
Belgium,BEL,1930,12.93
Belgium,BEL,1931,10.99
Belgium,BEL,1932,11.52
Belgium,BEL,1933,11.2
Belgium,BEL,1934,10.04
Belgium,BEL,1935,10.25
Belgium,BEL,1936,10.52
Belgium,BEL,1937,10.29
Belgium,BEL,1938,10.22
Belgium,BEL,1939,10.01
Belgium,BEL,1940,10.67
Belgium,BEL,1941,10.36
Belgium,BEL,1942,10.35
Belgium,BEL,1943,9.77
Belgium,BEL,1944,10.19
Belgium,BEL,1945,11.82
Belgium,BEL,1946,9.4
Belgium,BEL,1947,7.78
Belgium,BEL,1948,6.78
Belgium,BEL,1949,6.33
Belgium,BEL,1950,6
Belgium,BEL,1951,5.68
Belgium,BEL,1952,5.38
Belgium,BEL,1953,5.09
Belgium,BEL,1954,4.81
Belgium,BEL,1955,4.54
Belgium,BEL,1956,4.27
Belgium,BEL,1957,4.01
Belgium,BEL,1958,3.78
Belgium,BEL,1959,3.57
Belgium,BEL,1960,3.39
Belgium,BEL,1961,3.25
Belgium,BEL,1962,3.12
Belgium,BEL,1963,3
Belgium,BEL,1964,2.89
Belgium,BEL,1965,2.79
Belgium,BEL,1966,2.7
Belgium,BEL,1967,2.62
Belgium,BEL,1968,2.55
Belgium,BEL,1969,2.48
Belgium,BEL,1970,2.39
Belgium,BEL,1971,2.3
Belgium,BEL,1972,2.19
Belgium,BEL,1973,2.08
Belgium,BEL,1974,1.97
Belgium,BEL,1975,1.86
Belgium,BEL,1976,1.76
Belgium,BEL,1977,1.67
Belgium,BEL,1978,1.59
Belgium,BEL,1979,1.52
Belgium,BEL,1980,1.45
Belgium,BEL,1981,1.39
Belgium,BEL,1982,1.33
Belgium,BEL,1983,1.27
Belgium,BEL,1984,1.22
Belgium,BEL,1985,1.18
Belgium,BEL,1986,1.14
Belgium,BEL,1987,1.1
Belgium,BEL,1988,1.07
Belgium,BEL,1989,1.03
Belgium,BEL,1990,1
Belgium,BEL,1991,0.96
Belgium,BEL,1992,0.92
Belgium,BEL,1993,0.87
Belgium,BEL,1994,0.82
Belgium,BEL,1995,0.77
Belgium,BEL,1996,0.72
Belgium,BEL,1997,0.67
Belgium,BEL,1998,0.64
Belgium,BEL,1999,0.61
Belgium,BEL,2000,0.59
Belgium,BEL,2001,0.57
Belgium,BEL,2002,0.55
Belgium,BEL,2003,0.53
Belgium,BEL,2004,0.52
Belgium,BEL,2005,0.5
Belgium,BEL,2006,0.49
Belgium,BEL,2007,0.48
Belgium,BEL,2008,0.47
Belgium,BEL,2009,0.46
Belgium,BEL,2010,0.45
Belgium,BEL,2011,0.44
Belgium,BEL,2012,0.43
Belgium,BEL,2013,0.42
Belgium,BEL,2014,0.42
Belgium,BEL,2015,0.41
Belgium,BEL,2016,0.41
Belgium,BEL,2017,0.4
Belgium,BEL,2018,0.4
Belgium,BEL,2019,0.39
Belgium,BEL,2020,0.39
Belgium,BEL,2021,0.38
Belgium,BEL,2022,0.37
Belgium,BEL,2023,0.36
Belize,BLZ,1967,11.28
Belize,BLZ,1968,10.79
Belize,BLZ,1969,10.33
Belize,BLZ,1970,9.89
Belize,BLZ,1971,9.48
Belize,BLZ,1972,9.08
Belize,BLZ,1973,8.69
Belize,BLZ,1974,8.33
Belize,BLZ,1975,8
Belize,BLZ,1976,7.67
Belize,BLZ,1977,7.38
Belize,BLZ,1978,7.09
Belize,BLZ,1979,6.81
Belize,BLZ,1980,6.55
Belize,BLZ,1981,6.3
Belize,BLZ,1982,6.04
Belize,BLZ,1983,5.78
Belize,BLZ,1984,5.52
Belize,BLZ,1985,5.25
Belize,BLZ,1986,4.98
Belize,BLZ,1987,4.71
Belize,BLZ,1988,4.44
Belize,BLZ,1989,4.18
Belize,BLZ,1990,3.93
Belize,BLZ,1991,3.69
Belize,BLZ,1992,3.48
Belize,BLZ,1993,3.3
Belize,BLZ,1994,3.13
Belize,BLZ,1995,2.99
Belize,BLZ,1996,2.86
Belize,BLZ,1997,2.74
Belize,BLZ,1998,2.64
Belize,BLZ,1999,2.54
Belize,BLZ,2000,2.45
Belize,BLZ,2001,2.36
Belize,BLZ,2002,2.28
Belize,BLZ,2003,2.21
Belize,BLZ,2004,2.15
Belize,BLZ,2005,2.1
Belize,BLZ,2006,2.06
Belize,BLZ,2007,2.01
Belize,BLZ,2008,1.97
Belize,BLZ,2009,1.93
Belize,BLZ,2010,1.88
Belize,BLZ,2011,1.83
Belize,BLZ,2012,1.77
Belize,BLZ,2013,1.7
Belize,BLZ,2014,1.63
Belize,BLZ,2015,1.56
Belize,BLZ,2016,1.5
Belize,BLZ,2017,1.44
Belize,BLZ,2018,1.39
Belize,BLZ,2019,1.35
Belize,BLZ,2020,1.32
Belize,BLZ,2021,1.3
Belize,BLZ,2022,1.28
Belize,BLZ,2023,1.27
Benin,BEN,1945,37.11
Benin,BEN,1946,36.7
Benin,BEN,1947,36.31
Benin,BEN,1948,35.91
Benin,BEN,1949,35.53
Benin,BEN,1950,35.16
Benin,BEN,1951,34.8
Benin,BEN,1952,34.42
Benin,BEN,1953,34.08
Benin,BEN,1954,33.71
Benin,BEN,1955,33.35
Benin,BEN,1956,32.95
Benin,BEN,1957,32.53
Benin,BEN,1958,32.11
Benin,BEN,1959,31.66
Benin,BEN,1960,31.2
Benin,BEN,1961,30.71
Benin,BEN,1962,30.19
Benin,BEN,1963,29.63
Benin,BEN,1964,29.07
Benin,BEN,1965,28.54
Benin,BEN,1966,28
Benin,BEN,1967,27.51
Benin,BEN,1968,27.03
Benin,BEN,1969,26.57
Benin,BEN,1970,26.11
Benin,BEN,1971,25.67
Benin,BEN,1972,25.18
Benin,BEN,1973,24.7
Benin,BEN,1974,24.18
Benin,BEN,1975,23.65
Benin,BEN,1976,23.12
Benin,BEN,1977,22.59
Benin,BEN,1978,22.09
Benin,BEN,1979,21.61
Benin,BEN,1980,21.17
Benin,BEN,1981,20.75
Benin,BEN,1982,20.36
Benin,BEN,1983,19.97
Benin,BEN,1984,19.58
Benin,BEN,1985,19.2
Benin,BEN,1986,18.81
Benin,BEN,1987,18.42
Benin,BEN,1988,18.03
Benin,BEN,1989,17.63
Benin,BEN,1990,17.22
Benin,BEN,1991,16.8
Benin,BEN,1992,16.39
Benin,BEN,1993,15.99
Benin,BEN,1994,15.61
Benin,BEN,1995,15.24
Benin,BEN,1996,14.9
Benin,BEN,1997,14.58
Benin,BEN,1998,14.26
Benin,BEN,1999,13.93
Benin,BEN,2000,13.61
Benin,BEN,2001,13.28
Benin,BEN,2002,12.96
Benin,BEN,2003,12.65
Benin,BEN,2004,12.35
Benin,BEN,2005,12.06
Benin,BEN,2006,11.79
Benin,BEN,2007,11.54
Benin,BEN,2008,11.3
Benin,BEN,2009,11.06
Benin,BEN,2010,10.84
Benin,BEN,2011,10.62
Benin,BEN,2012,10.39
Benin,BEN,2013,10.16
Benin,BEN,2014,9.93
Benin,BEN,2015,9.71
Benin,BEN,2016,9.5
Benin,BEN,2017,9.27
Benin,BEN,2018,9.05
Benin,BEN,2019,8.8
Benin,BEN,2020,8.55
Benin,BEN,2021,8.31
Benin,BEN,2022,8.04
Benin,BEN,2023,7.79
Bhutan,BTN,1968,27.39
Bhutan,BTN,1969,26.74
Bhutan,BTN,1970,26.16
